0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.996957987532886225e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.990874887982643671e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.981752551835738618e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.969593754118200035e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.954402193551452616e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.936182491427160146e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.914940190201423365e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.890681751808758637e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.863414555696368158e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.833146896579303409e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.799887981917202451e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.763647929113370427e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.724437762437050381e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.682269409669830296e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.637155698477192223e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.589110352506325929e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.538147987211373913e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.484284105407394527e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.427535092554385487e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.367918211772805481e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.305451598592113793e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.240154255433917774e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.172046045831412364e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.101147688386871382e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.027480750469017989e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.951067641652209472e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.871931606899411404e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.790096719491056199e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.705587873701918777e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.618430777228245354e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.528651943367443478e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.436278682952701446e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.341339096044999568e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.243862063385039018e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.143877237607679564e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.041415034221575109e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.936506622356737095e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.829183915282844630e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.719479560701190124e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.607426930813206978e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.493060112168604681e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.376413895296196621e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.257523764120580312e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.136425885167880789e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.013157096563850113e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.887754896827661399e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.760257433464815779e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.630703491362619495e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.499132480991777205e-01,0.000000000000000000e+00
